CCX1,CCX2,CCX3,CCY1,CCY2,CCY3,CCZ1,CCZ2,CCZ3,Country Code,year
-1.1529341147019483,0.043115696857780716,-1.3886528055123382,-1.026052303526938,-0.600749533735213,-2.702149569865761,-2.1303326985999993,0.8924477185239722,-1.4476258627208327,BRA,2003.0
-1.024827882576521,-0.2821342899429398,-1.4801574638932893,-1.1079073171947882,-1.0846442120139579,-1.0428327458180378,-1.8744736723373314,1.1278137742617502,-1.152704943946813,BRA,2004.0
-0.7250664475580026,-0.12353373673214522,-1.0740946172068793,0.07253640008904993,-0.9259604070060795,-0.16295850148376045,-1.4722267389443324,1.254974226495878,-1.139412912111349,BRA,2005.0
-0.8641168256945211,-1.09544357539935,-0.7310103626015699,-0.5194794335726515,-0.6758720203816662,-0.35844315420622547,-1.0414621891889642,0.6859650385071427,-0.8468233284438167,BRA,2006.0
-1.4105740543322671,1.006975494532298,-1.4945977414613312,-0.5204105872395333,0.48214801559723913,-0.3412478267772276,-0.9849899914655482,1.2066792733640013,-0.8076708788119054,BRA,2007.0
-1.3061579944867214,-0.31911749000079936,-1.020486318467356,-0.6540889194761108,-0.7597354017244137,0.7794944734386207,-0.5649864340145331,1.1849420575665095,-0.5581975663488782,BRA,2008.0
-0.5228258526499506,-2.44166378589124,-0.5226103385092289,-0.43607901856785003,-1.9965602790933172,-1.1878029020779428,-0.43562132369796847,0.8688328659121887,-0.8938973226505398,BRA,2009.0
-0.9485062584759641,0.1287334639765543,-1.2259018662610208,0.825139818384864,1.409358388376933,0.9649473006782773,-0.12657141229545762,0.4037307734764015,-0.59948011943406,BRA,2010.0
-0.2479318079463146,-1.697167184588454,-0.30062492593101586,0.4123215263140049,0.1621423062704582,1.0263517517819165,0.026745030389118903,0.20911631610848153,-0.46538757441028106,BRA,2011.0
-0.3454122446352853,1.4893716742453649,0.48357445186113684,0.3035449825831969,1.4856342463339802,-0.3757162448926058,0.2692029562570451,0.7687748319157843,-0.48809696230846644,BRA,2012.0
-0.09057438664588774,0.043792471681025236,0.6798650998619998,0.6165410005190266,-0.5233488287599034,0.2837563429260327,0.59513821872296,-0.2857360419859588,-0.21911783572755994,BRA,2013.0
0.2799074531317753,-0.10187656239576602,0.8277193773906045,1.0751194014150103,0.6176557837094053,-0.7916382501423753,0.8569612229742632,-0.26064126453934444,-0.2961426426699765,BRA,2014.0
0.28316609365245715,1.1205399629065609,0.2640733519669401,2.1073998363340056,1.848895326428026,-0.02019925084077521,0.7811371074180979,-0.9926884609293173,0.18485665950877933,BRA,2015.0
1.1207385665078475,1.9209876424354033,0.5321920707314136,1.7151297028241401,0.48717808352655734,1.1578857379292888,0.7108467261614283,-1.217980059598635,0.7066397857795071,BRA,2016.0
0.3411266433227173,0.5546086656472997,0.9178612657570414,0.7914849577216351,0.2400159789324948,0.5444776443847917,0.8309876401213986,-1.566766007074439,1.0211787766939782,BRA,2017.0
1.0021883019265432,-0.044239659757400955,0.9322701572411576,-0.5262120376914107,-1.3921708714746799,-0.5771833258852386,1.0030160340781444,-1.8050329135037828,1.6281801207040147,BRA,2018.0
1.433054284894057,0.5666077839072177,0.7564730280432167,0.43504840519666127,0.4069400992089143,-0.4474409315095651,1.0908593681858656,-1.5748581980686434,1.1354853165763183,BRA,2019.0
2.041748731189078,-0.11192902226256445,1.0580532400235878,-0.2660461672141504,0.9554337487504836,1.0471276037855144,0.7899993108180925,-0.7810096682054173,1.543609194917016,BRA,2020.0
1.4214804320180658,0.2598679373894196,1.2652443180575272,-1.4342448563094952,-0.6757104429992272,1.7313780624538007,0.9039925195431997,-0.20881693986205938,1.745798204491526,BRA,2021.0
0.7155173630608432,-0.9174954866082651,1.520810078909403,-1.8637453905886672,0.539350020053966,0.4721937861212716,0.7717783258745201,0.0902526776354866,0.9488098909133394,BRA,2022.0
